,index,created_at,id,text,partei,score,Stimmung
305,5,2022-08-26 05:19:03,1563033259885604864,"#Lettland setzt einen richtigen Schritt. Denkmäler die autoritäre Regime verherrlichen werden demontiert und weg war das sowjetische Denkmal! #Wien hat noch immer eine Stalin Büste herumstehen! Macht es wie Lettland, demontiert sie endlich! #spö",SPÖ,0.7562,positiv
306,6,2022-08-26 01:58:49,1562982868548083713,"@Romanganznormal @mpopp75 @spoeklub @SPOE_at @rendiwagner Die #SPÖ hat über ihr kleinmaschiges Sektionsnetz über ganz Österreich noch immer sehr gut ihre Wähler*innen motivieren können. 

In der jetzigen Situation mit unserer #DilettantenRegierung erst recht! 

#SektionRudolfine 🎯",SPÖ,0.0,neutral
307,7,2022-08-26 01:48:46,1562980338137464833,"In Wahrheit schauts so aus:

Die #SPÖ leidet in ihrer Gesamtheit an beidseitiger Dackellähmung und die #Boosterpäm hauts schon am Weg zum Elfer, in der Kabine, voll und breit auf die Fresse. Lediglich die Wiener Adipositas Twins jubeln dazu als häts verwandelt. https://t.co/FkUyCrE8Yy",SPÖ,0.0,neutral
308,8,2022-08-25 22:54:11,1562936403255857153,"Oe24 Bundespräsidenten-Wahl
Umfrage ohne Beinschab Tool
Beinschab Umfrage die Vorbereitung für Wahlbetrug? 
#SPÖ
#Fpö
#ÖVP 
#NEOS 
#Gruenen https://t.co/ng36YyFoZj",SPÖ,0.2023,positiv
309,9,2022-08-25 21:33:27,1562916088505147400,erchreckender thread - #fpö gewinnt durchwegs mehr dazu als #spö. https://t.co/11gLhVZGBp,SPÖ,0.4939,positiv
310,0,2022-08-26 08:12:53,1563077005175754752,@norstabu @StmDer Die aktuelle Beliebigkeit der #ÖVP bringt die #ÖVP um. Das mit den Grünen ist das Tüpfelchen auf dem i.,ÖVP,0.1779,neutral
311,1,2022-08-26 08:05:36,1563075171237638144,"Ich nehme #sanaMarin gerne und mit Handkuss! Tausche dafür die ewiggestrige #oevp samt BK #Nehammer und VK #Kogler ! Lege die ""Jasagerpartei der Macht wegen"" #diegruenen noch oben drauf! #Zukunft #Ideen #Menschen",ÖVP,0.5067,positiv
312,2,2022-08-26 08:04:07,1563074799295148032,"#ÖVP gibt lieber Milliarden aus, um in einem medizinischen Verfahren den Geist eines uralten Mannes in den Körper junger Menschen zu transferieren, als einfach junge Menschen zu nehmen.",ÖVP,0.6486,positiv
313,3,2022-08-26 08:02:49,1563074471673884673,"Wenn @l_sachslehner und @claudiaplakolm und @johannes_rauch  und #Polaschek und #Karner und #Kathi uns weiter so verarschen wird aus der Kleinpartei #OEVP eine Alt- und Minipartei.
Irgendwie danke dafür. 🤮",ÖVP,-0.3988,negativ
314,4,2022-08-26 07:34:26,1563067329000247301,"@WalzerFritz @SchnablFranz Das Problem, über das in #Niederösterreich nicht gesprochen wird ist, dass die #Spö ihre ureigensten Themen mit der #Fpö teilt, weil ihr der Verlust der #Övp wichtiger ist, als der eigene Gewinn.
Das machen die Grünen auch, aber sie sind in NOe eher unbedeutend.",ÖVP,0.0,neutral
315,5,2022-08-26 07:08:15,1563060741141598208,"Die #OEVP und die #Gruenen zerstören bewusst Österreich, richten großen Schaden an und schieben es immer auf die anderen! Diese BR ist nicht staatstragend, sie befeuert die Autokratie und macht alles kaputt was möglich ist!

Diese Regierung hat fertig!
#Regierungmussweg #esreicht",ÖVP,0.0,neutral
316,6,2022-08-26 07:06:24,1563060276832116736,"Ich finde es übrigens demokratiepolitisch bedenklich, dass es keine seriöse bürgerliche Alternative zur #ÖVP gibt. 

Solange das der Fall ist, wird die #FPÖ relativ problemlos 20% halten können.  Befürchte ich. 
#Neuwahlen",ÖVP,-0.4416,negativ
317,7,2022-08-26 06:48:06,1563055668923273220,"10/2021
“Shame, mit gekauften Umfragen wurde die #ÖVP geputscht!“
08/2022
“Geil, die #ÖVP fällt 17% in Umfragen!“ 

Die Dritte Kraft wird von der Vierten Gewalt gemacht.",ÖVP,-0.4559,negativ
318,8,2022-08-26 06:47:06,1563055418192310273,"@Claus_Pandi @PeterPlaikner @volkspartei Wann erkennt Mi-Lei und die #ÖVP -NÖ das sie ihre besten Leute nicht in den Bund schicken sollten. Sie sind personell ausgeblutet, da wundern mich solche Umfragen nicht",ÖVP,0.8712,positiv
319,9,2022-08-26 06:44:22,1563054729747664898,"Solche schlimme Umfragen für #ltwTirol haben, obwohl daneben, massiven psych. Effekt
Theor. kann es #Mitleidseffekt sein (""So schlimm soll #ÖVP nicht abstürzen"")
Wahrscheinl. ist schwerer Schaden für #Mattle, Runterschreiben durch Journalisten, Verstärkung v. Wechselstimmung https://t.co/RHdXXiR1QX",ÖVP,0.0,neutral
320,0,2022-08-26 08:20:09,1563078836161748994,"@June26Jasmine @RoteBloodflower Bei #FPÖ weiss man wenigstens, was einem erwartet🤔",FPÖ,0.0,neutral
321,1,2022-08-26 07:54:28,1563072370717655040,"#Bundespräsident ##Wahl in #Austria Oktober 22. 
Vorstellung des Kandidaten W. #Rosenkranz mit H.#Kickl von der #FPÖ

https://t.co/VYeIogFsuV",FPÖ,0.0,neutral
322,2,2022-08-26 07:34:26,1563067329000247301,"@WalzerFritz @SchnablFranz Das Problem, über das in #Niederösterreich nicht gesprochen wird ist, dass die #Spö ihre ureigensten Themen mit der #Fpö teilt, weil ihr der Verlust der #Övp wichtiger ist, als der eigene Gewinn.
Das machen die Grünen auch, aber sie sind in NOe eher unbedeutend.",FPÖ,0.0,neutral
323,3,2022-08-26 07:17:49,1563063147736363008,"Menschen die mit öffentlichen Verkehrsmittel in die Haken fahren als Pöbel zu bezeichnen kann nur einem Funktionär der NSDAP-Nachfolgeorganisation #FPÖ einfallen. 

Was für ein 🤡 https://t.co/riKrCPQdIn",FPÖ,0.0,neutral
324,4,2022-08-26 07:06:41,1563060346054918145,@FuerstRoli Oder die #FPÖ. Einmal so dann so.,FPÖ,0.0,neutral
325,5,2022-08-26 07:06:24,1563060276832116736,"Ich finde es übrigens demokratiepolitisch bedenklich, dass es keine seriöse bürgerliche Alternative zur #ÖVP gibt. 

Solange das der Fall ist, wird die #FPÖ relativ problemlos 20% halten können.  Befürchte ich. 
#Neuwahlen",FPÖ,-0.4416,negativ
326,6,2022-08-26 06:45:14,1563054946370859008,",,Kompromisslos für Österreich"" 

*außer Russland will etwas von uns. #FPÖ",FPÖ,0.0,neutral
327,7,2022-08-26 06:35:33,1563052511522869248,"@rabensteiner3 @BrigitteHaas0 @PeterAltendorfe Weil die #FPÖ, zumindest gefühlt, als einzige bürgerliche Alternative wahrgenommen wird. Was sie in Wahrheit nicht ist. 

Aber hier geht es ja auch nur um die Wahrnehmung der WählerInnen.",FPÖ,0.5106,positiv
328,8,2022-08-26 06:35:19,1563052452332462080,Diese und weitere Fragen und Antworten der gleichen Qualität im Sommergespäch des ORF #Vorarlberg mit dem #FPÖ-Vorsitzenden Bitschi. https://t.co/2sU2T0WvaH,FPÖ,0.5574,positiv
329,9,2022-08-26 06:35:06,1563052397706223616,"@heimolepuschitz Das Problem ist ja, dass die #FPÖ auch von der kulturellen Überlegenheit #Russlands ausgeht und sich dieser unterwirft &amp; damit Österreich &amp; Europa verrät!",FPÖ,-0.7574,negativ
330,0,2022-08-26 08:18:39,1563078458460123136,"#Grüne bauen offensichtlich mehr Unfälle als andere, weil das Hirn den Gasfuss nicht unter Kontrolle hat. 🤪 😅 https://t.co/N3rxo5uaBG",Grüne,-0.4215,negativ
331,1,2022-08-26 08:17:35,1563078187802071040,"""Die Forderungen nach Genügsamkeit verschleierten das wahre Anliegen europäischer #Grüne|r: die „Entwestlichung“ der Welt.""
https://t.co/NTY2OpldPQ",Grüne,0.3182,positiv
332,2,2022-08-26 08:17:05,1563078062534582272,"Gut so!: Sparen bis zum Abwinken, spart Produktionskosten, spart Arbeitskräfte, spart Energie ohne Ende. #Habeck wird es glücklich machen. 

#Lanz #Gruene #illner

Deutsches Konsumklima sinkt auf historisches Rekordtief https://t.co/heWy6hlVRZ",Grüne,0.9363,positiv
333,3,2022-08-26 08:16:14,1563077848348254208,"System Change - Not Climate Change!

https://t.co/QSjEZ7xby9

#systemchange #FridaysForFurture #klimaschutz #shirts #GretaThunberg #hamburg #frankfurt #münchen #climatechange #umweltschutz #natur #naturschutz #wwf #greenpeace #grüne #impfpflicht https://t.co/hGltkqHYzx",Grüne,0.0,neutral
334,4,2022-08-26 08:16:03,1563077801556594688,"#Kretschmer: ""#Grüne wollen #Deutschland deindustrialisieren"" - warum regieren Sie dann mit dieser Partei zusammen?

https://t.co/tgbkO9UnPw

Auf allen politischen Ebenen muss der Druck auf Bundes- UND Landesregierung erhöht werden, damit die Stimme der Bürger gehört wird. https://t.co/ZNYokZz6oO",Grüne,0.0,neutral
335,5,2022-08-26 08:11:51,1563076744227454977,"Und diese arbeitenden Bürger wollen #Gruene , #SPD, #Linke nicht entlasten durch eine Neuausrichtung des #Einkommensteuertarif. #Steuerprogression. Statt des „Wohltaten“ von 200€ oder 300€ einmalig von Hubertus Heil. 🙈 https://t.co/UQOnG9NltS",Grüne,0.5693,positiv
336,6,2022-08-26 08:10:35,1563076427519471616,"Man zockt also mit der #Gasumlage auch die Verbraucher ab, die wenig oder gar keine Steuern zahlen, und holt sich das Geld dann mit der #Übergewinnsteuer in den Staatshaushalt. Daraus kann mann dann die Energiesparsubevention für die gutverdienene #Gruene Klientel finanzieren. https://t.co/wzq8wYIXyy",Grüne,0.0,neutral
337,7,2022-08-26 08:08:02,1563075783853105152,"#illner #bundesregierung #SPD #BMF #Lindner #FDP - #BMWK #Habeck #grüne versorgt zu rettende Gasimporteure durch #Gasumlage mit deutlichen risikolosen Gewinnen zu Lasten der Gaskunden.

#Übergewinnsteuer NOTWENDIG! https://t.co/RR52mcHHrh",Grüne,0.3802,positiv
338,8,2022-08-26 08:02:54,1563074492200787968,Läuft .. #GRUENE #Habeck #Baerbock #Sanktionen #Ukraine #Selenskyj https://t.co/6eCqvW4Fpu,Grüne,0.0,neutral
339,9,2022-08-26 08:01:55,1563074248054231040,Wer bei der #FDP mitläuft ist ein #FDPler - gilt auch für #Gruene und #SPD.,Grüne,0.0,neutral
340,0,2022-08-26 04:11:13,1563016189260926978,Triple M3t4vers3 #Fnf #Recroom #Neos #vrc https://t.co/Zsdl1W3osp,NEOS,0.0,neutral
341,1,2022-08-25 22:54:11,1562936403255857153,"Oe24 Bundespräsidenten-Wahl
Umfrage ohne Beinschab Tool
Beinschab Umfrage die Vorbereitung für Wahlbetrug? 
#SPÖ
#Fpö
#ÖVP 
#NEOS 
#Gruenen https://t.co/ng36YyFoZj",NEOS,0.2023,positiv
342,2,2022-08-25 21:08:51,1562909898777604097,"Unglaublich, was sich #Market da für #Landtagswahl #Tirol erlaubt. Bin schon bei Bundesumfragen bei denen skeptisch.

#ÖVP 25 Sicher viel zu wenig
#SPÖ 21 Sehr optimistisch
#FPÖ 19 Sicher zu hoch
#FRITZ 15 Grober Unfug
#Gruene 7 Unsinn
#NEOS 7 Zu niedrig
#MFG 3
Sonst. 3 Zu hoch https://t.co/PnSbdxFcRV",NEOS,0.0,neutral
343,3,2022-08-25 20:09:09,1562894874570960897,"👀✈️🔊
EI-RZD 
#Unknown 
#Neos 
#Ireland
#Boeing 737 MAX 8 
#Neos
#4CAC36
Alt 36000ft
 #4CAC36  
Seen 110 Times
#ScotRadar

https://t.co/D4NQ5uPzqD",NEOS,-0.2023,negativ
344,4,2022-08-25 16:26:51,1562838928666738689,"@austrocom Die machen ihren St(r)ich bei den Kandidaten der #ÖVP, #SPÖ, #Grünen und #NEOS, also ins Leere!",NEOS,-0.3382,negativ
345,5,2022-08-25 15:45:56,1562828633252646913,@mjaonAt1 @den_dominik @derStandardat Genau. Sie stimmen immer im Gleichklang mit der #oevp... Was können Sie besser machen! #neos sind nicht wählbar! https://t.co/TLmckfqJyL,NEOS,0.7081,positiv
346,6,2022-08-25 15:14:16,1562820663785623554,"@FuerstRoli Obacht. Bei der Sonntagsfrage war 🟥⬛ nur bei 49%

Ned, daß Euch die 🟩 Heuseln was husten, wenns ihr sie als Steigbügelhalter brauchts!

Wobei Euch isses ja wurscht. Geht ja 🟦 oder #Neos auch.

Hauptsach der Dosko stellt die Kanzlerin!",NEOS,0.0,neutral
347,7,2022-08-25 14:59:19,1562816899360051210,"@erzengal @abwerzger @michaelmingler @rabensteiner3 Wer sind die #NEOS? 🤔

https://t.co/u1dRmqWaM4",NEOS,0.0,neutral
348,8,2022-08-25 14:17:00,1562806250315735041,"🍀ある日のアリーナ🍀
リブート回収に命燃やしてきましたww
@aobkey0358 
@NEOSjr_Ken
いつも楽しい時間をありがとう💛
#NEOS #フォートナイト #FORTNITE #アリーナ #トリオ #トリーナ https://t.co/P9oYByy9pH",NEOS,0.0,neutral
349,9,2022-08-25 10:36:53,1562750855719161857,"👀✈️🔊
EI-RZD 
#Unknown 
#Neos 
#Ireland
#Boeing 737 MAX 8 
#Neos
#4CAC36
Alt 37000ft
 #4CAC36  
Seen 109 Times
#ScotRadar

https://t.co/D4NQ5uPzqD https://t.co/m8HTtkt0Yz",NEOS,-0.2023,negativ
350,0,2022-08-27 07:09:46,1563423511926161411,"@EvaDichand @rudi_anschober In welchen systemrelevanten Berufen haben wir eigentlich keinen Mangel?

Medizin, Pflege, Polizei, Bildung, Öffis...

Das gehört zu 100% den großteils regierenden Parteien der letzten 2 Jahrzehnten... #SPÖ, #ÖVP, #FPÖ 

Nicht mal auf Länderebene wurde etwas getan",SPÖ,0.0,neutral
351,1,2022-08-27 07:04:59,1563422306638372864,"Muss für #Kern furchtbar sein, noch 2 J. auf #Nationalratswahl zu warten.
Ich fresse Besen aus #Marzipan, wenn er #SPÖ nicht spaltet und antritt; er drängt derartig missionarisch in Öffentlichkeit, dass etwas anderes nicht in Frage kommt.
Unterstützung:
#Krone liebt rechte #Sozis https://t.co/5RdGVaBiHH",SPÖ,0.0,neutral
352,2,2022-08-27 06:59:43,1563420981045379074,"unfassbar, wie sich #övp, #fürinnsbruck und #spö hier verhalten und wieder einmal nach der pfeife eines einzelnen agitators tanzen. In der @stadt_innsbruck wedelt der schwanz mit dem hund, es ist völlig unverständlich 

https://t.co/7vR8VHq8Lu",SPÖ,-0.5984,negativ
353,3,2022-08-27 06:53:04,1563419306116800513,"Spitalsmisere in Wien: Zustand ist unerträglich: Der Wiener Gesundheitsstadtrat Peter Hacker (#SPÖ) über die akute Personalnot in den Kliniken, Arztgehälter, neue Arbeitszeitmodelle und sein... https://t.co/EbECbceHlJ",SPÖ,-0.128,neutral
354,4,2022-08-27 05:56:27,1563405058691469317,"Der Corona Maßnahmen Hysteriker #Hacker und das ewige Totalversagen einer geistig devastierten #SPÖ mit dem,  für Österreich,  üblichen Korruptions- &amp;  Versagerhintergrund:

https://t.co/VjtsuQRQWG",SPÖ,0.0,neutral
355,5,2022-08-27 04:47:36,1563387733388582912,@MargotNemecek @SPOE_at Ich glaube wir müssen allmählich von anderen als psychisch hysterischen Hintergründen ausgehen in Wien und spö. @SPOE_at #Maskenpflicht und #spoe,SPÖ,0.2023,positiv
356,6,2022-08-26 22:35:54,1563294189663633411,@clauci2nd @IrmiSalzer @rudifussi Es ist einfach Falsch : diese Maßnahmen v d Regierung kommen nicht an !! Nur 300 000 bekommen den 500 Teuerungsbonus ! Die Nierigeinkommen bekommen diesen nicht !! #kern #fusssi #spö #spanien #portugal zeigen wie es gehen könnte ! Von Euch - BR sieht man wie ihr sabotiert ! Die,SPÖ,0.0,neutral
357,7,2022-08-26 21:55:15,1563283959911710721,@arkoliest Vermutlich der #SPÖ die Schuld geben,SPÖ,-0.4215,negativ
358,8,2022-08-26 20:37:40,1563264438505213952,@ThomasWalach Woe stünde die #SPÖ zu einer Ministeranklage als #Minderheitenrecht ?,SPÖ,0.0,neutral
359,9,2022-08-26 20:35:57,1563264006923530241,"@BastibotI @rudifussi Dachte an #SPÖ Skandal Lucona, anstatt Titanic. Auf dem Weg nach Hongkong soll das Schiff illegal vom Bundesheer besorgten Sprengstoff per Zeitzünder gesprengt werden. Der Tod aller Besatzungsmitglieder ist dabei bewusst einkalkuliert, damit keine Tatzeugen zur Verfügung stehen.",SPÖ,0.0,neutral
360,0,2022-08-27 07:09:46,1563423511926161411,"@EvaDichand @rudi_anschober In welchen systemrelevanten Berufen haben wir eigentlich keinen Mangel?

Medizin, Pflege, Polizei, Bildung, Öffis...

Das gehört zu 100% den großteils regierenden Parteien der letzten 2 Jahrzehnten... #SPÖ, #ÖVP, #FPÖ 

Nicht mal auf Länderebene wurde etwas getan",ÖVP,0.0,neutral
361,1,2022-08-27 07:00:20,1563421136901533696,"@Alfredo51748676 Das würde doch nur das Bild ergeben, was sich die meisten Österreicher unter diesem Dollfuss-Fan vorstellt!
Vielleicht denkt er auch über einen Bürgerkrieg nach! Jedenfalls hat sich die #ÖVP wieder demaskiert, denn sie wusste ja wen sie da nominierte!",ÖVP,0.0,neutral
362,2,2022-08-27 06:59:43,1563420981045379074,"unfassbar, wie sich #övp, #fürinnsbruck und #spö hier verhalten und wieder einmal nach der pfeife eines einzelnen agitators tanzen. In der @stadt_innsbruck wedelt der schwanz mit dem hund, es ist völlig unverständlich 

https://t.co/7vR8VHq8Lu",ÖVP,-0.5984,negativ
363,3,2022-08-27 06:36:02,1563415019278069760,"Im Regierungsprogramm steht seit 2,5 Jahren die Reform der betrieblichen &amp; privaten #Pensionsvorsorge!

Passiert ist seither genau NIX. Außer dass sich die oberste #ÖVP-Pensionistenvertreterin zum Thema (als Interview getarnte) #Inserate von einer Versicherung zahlen lässt... 🤷‍♂️ https://t.co/iIQHRRMg7X",ÖVP,0.0,neutral
364,4,2022-08-27 06:33:52,1563414477294297088,"Haha - ÜBERRASCHUNG! 
Der #Klimabonus kommt nun plötzlich VOR den #bpw22! 
Und so ein ""Zufall"" aber auch! 😂!
👇 
Wir haben eine Grün/Schwarze ""Regierung"" und der Grüne Kandidat VdB wird von den #Grünen mit 700.000 Euro, und von der #ÖVP mit einer Wahlempfehlung unterstützt...",ÖVP,0.0,neutral
365,5,2022-08-27 06:33:41,1563414427814481921,"@Educwast Sie sollten es auch langsam begreifen, die #ÖVP wollen nur noch 22% der #Wähler und nur 14% diesen Karl Nehammer! Woran liegt es bei ihnen, dass sie diese korrupten und unfähigen Landeszerstörer noch immer die Treue halten? Bekommen sie etwa was von der La Familia?",ÖVP,0.0,neutral
366,6,2022-08-27 06:15:47,1563409923144556545,"""Bevor es zu einer Situation kommt, dass wir uns selbst unser Leben massiv beschädigen, müssen wir natürlich darüber nachdenken, ob…“, wir die Ukraine über die Klinge springen lassen. #OEVP #Stelzer

ÖVP-Debatte um EU-Sanktionen: Showdown im Herbst https://t.co/JIgHihnib2",ÖVP,0.0,neutral
367,7,2022-08-27 05:40:33,1563401056171982849,"Das ist die #tüekis #oevp geworden... Zensur bei Kritik #jagtsieraus und tut ihnen weh bei jeder noch so kleinen Wahl,  die Basis ist zu still gegen die Elite der unfähigen Oberen! https://t.co/HXJcL0VrgG",ÖVP,-0.8105,negativ
368,8,2022-08-27 05:11:48,1563393821391876101,@oliverdasgupta Nein die #övp ist gefährlich für die Demokratie.. dieses #övpRegime ist die Gefahr,ÖVP,-0.743,negativ
369,9,2022-08-27 04:58:25,1563390455022096385,"Die österreichiscje @volkspartei. Ein mL so, immer so. 

#oevp #kurz #nehammer #sobotka #karner #schmid #sachslehner #rassismus #korruption #HureDerReichen #CobraKathi https://t.co/jMNStZyZOf",ÖVP,0.0,neutral
370,0,2022-08-27 07:09:46,1563423511926161411,"@EvaDichand @rudi_anschober In welchen systemrelevanten Berufen haben wir eigentlich keinen Mangel?

Medizin, Pflege, Polizei, Bildung, Öffis...

Das gehört zu 100% den großteils regierenden Parteien der letzten 2 Jahrzehnten... #SPÖ, #ÖVP, #FPÖ 

Nicht mal auf Länderebene wurde etwas getan",FPÖ,0.0,neutral
371,1,2022-08-27 03:32:03,1563368720059473920,"@vilimsky Wenn so etwas wie Sie noch immer in Amt und Würden innerhalb der #FPÖ ist, dann sind Sie die beste Antiwerbung gegen diese Partei!",FPÖ,0.5255,positiv
372,2,2022-08-26 21:19:18,1563274914924482560,"Neid schüren auf jene, die am wenigsten haben.

Das können sie, die @volkspartei und die #FPÖ. https://t.co/pRqCJOu0wA",FPÖ,-0.5106,negativ
373,3,2022-08-26 19:31:03,1563247673951416321,@abwerzger Glaub den normalen #Protestwähler direkt anzuschreiben wäre besser gewesen. #FPÖ,FPÖ,0.4767,positiv
374,4,2022-08-26 19:30:02,1563247416215621632,"@heimolepuschitz @ralphkamphoner @abwerzger @ralphkamphoner ich entschuldige mich für Leutchen wie den @heimolepuschitz. Aufgrund deutscher Weltherrschaftsfantasien in die #FPÖ eintreten und dann hier meinen, Leuten den Mund verbieten zu können. Armes #Österreich",FPÖ,0.0,neutral
375,5,2022-08-26 19:25:56,1563246386845429767,"@guenschl Hört mal die #Leute an, was sie zu sagen haben, nicht nur die aus den linken und roten Bezirken in Wien! Die #FPÖ greift diese Themen auf; leider sind die anderen #Politiker zu weit vom #Wähler weg! Diese Meinung des Volkes ist sehr einheitlich, egal welche Partei sie wählen.",FPÖ,0.0,neutral
